dates,I,confirmed_by_pop
UID,84036109,
iso2,US,
iso3,USA,
code3,840,
FIPS,36109.0,
Admin2,Tompkins,
Province_State,New York,
Country_Region,US,
Lat,42.44945765,
Long_,-76.47229843,
Combined_Key,"Tompkins, New York, US",
Population,102180,
2021-12-28,11030,10794.676061851635
2021-12-29,11134,10896.457232335095
2021-12-30,11325,11083.382266588373
2021-12-31,11545,11298.688588764924
2022-01-01,11545,11298.688588764924
2022-01-02,11545,11298.688588764924
2022-01-03,11932,11677.431982775493
2022-01-04,11963,11707.770600900372
2022-01-05,12168,11908.396946564886
2022-01-06,12531,12263.652378156195
2022-01-07,12813,12539.635936582501
2022-01-08,13097,12817.576825210414
2022-01-09,13387,13101.38970444314
2022-01-10,13432,13145.429633979253
2022-01-11,13502,13213.936191035427
2022-01-12,13721,13428.263848111177
2022-01-13,14013,13714.034057545508
2022-01-14,14223,13919.553728714034
2022-01-15,14460,14151.497357604228
2022-01-16,14695,14381.483656292816
2022-01-17,14770,14454.883538853004
2022-01-18,14864,14546.87805832844
2022-01-19,14923,14604.619299275788
2022-01-20,15124,14801.330984537091
2022-01-21,15315,14988.25601879037
2022-01-22,15408,15079.271873165002
2022-01-23,15546,15214.327657075748
2022-01-24,15629,15295.556860442357
2022-01-25,15715,15379.722059111373
2022-01-26,15847,15508.905852417303
2022-01-27,15981,15640.046975924839
2022-01-28,16081,15737.913486005089
2022-01-29,16215,15869.054609512625
2022-01-30,16282,15934.625171266392
2022-01-31,16349,16000.19573302016
2022-02-01,16383,16033.470346447446
2022-02-02,16468,16116.656880015658
2022-02-03,16534,16181.248776668624
2022-02-04,16631,16276.179291446468
2022-02-05,16678,16322.176551184184
2022-02-06,16709,16352.515169309063
2022-02-07,16721,16364.259150518692
2022-02-08,16743,16385.78978273635
2022-02-09,16745,16387.747112937952
2022-02-10,16870,16510.080250538267
2022-02-11,16910,16549.226854570366
2022-02-12,16958,16596.202779408886
2022-02-13,17004,16641.221374045803
2022-02-14,17011,16648.07202975142
2022-02-15,17034,16670.581327069878
2022-02-16,17062,16697.983949892347
2022-02-17,17100,16735.173223722843
2022-02-18,17156,16789.978469367783
2022-02-19,17181,16814.445096887845
