dates,I,confirmed_by_pop
UID,84053033,
iso2,US,
iso3,USA,
code3,840,
FIPS,53033.0,
Admin2,King,
Province_State,Washington,
Country_Region,US,
Lat,47.49137892,
Long_,-121.8346131,
Combined_Key,"King, Washington, US",
Population,2252782,
2022-04-07,378733,16811.7909322784
2022-04-08,380075,16871.361720752386
2022-04-09,380075,16871.361720752386
2022-04-10,380075,16871.361720752386
2022-04-11,380075,16871.361720752386
2022-04-12,380075,16871.361720752386
2022-04-13,382597,16983.312189106626
2022-04-14,382597,16983.312189106626
2022-04-15,384135,17051.583331187838
2022-04-16,384135,17051.583331187838
2022-04-17,384135,17051.583331187838
2022-04-18,386021,17135.302039877806
2022-04-19,386021,17135.302039877806
2022-04-20,386682,17164.643538522592
2022-04-21,386682,17164.643538522592
2022-04-22,388271,17235.17854812405
2022-04-23,388271,17235.17854812405
2022-04-24,388271,17235.17854812405
2022-04-25,388271,17235.17854812405
2022-04-26,391425,17375.183217905684
2022-04-27,393029,17446.384070895452
2022-04-28,393029,17446.384070895452
2022-04-29,395160,17540.978221594454
2022-04-30,395160,17540.978221594454
2022-05-01,395160,17540.978221594454
2022-05-02,400288,17768.60788127746
2022-05-03,400288,17768.60788127746
2022-05-04,399865,17749.831097727165
2022-05-05,399865,17749.831097727165
2022-05-06,399865,17749.831097727165
2022-05-07,399865,17749.831097727165
2022-05-08,399865,17749.831097727165
2022-05-09,405163,17985.006982477666
2022-05-10,405163,17985.006982477666
2022-05-11,407136,18072.58758281982
2022-05-12,407136,18072.58758281982
2022-05-13,409986,18199.0978265984
2022-05-14,409986,18199.0978265984
2022-05-15,409986,18199.0978265984
2022-05-16,413357,18348.73503073089
2022-05-17,413357,18348.73503073089
2022-05-18,415703,18452.872936662312
2022-05-19,415703,18452.872936662312
2022-05-20,419201,18608.147614815814
2022-05-21,419201,18608.147614815814
2022-05-22,419201,18608.147614815814
2022-05-23,422477,18753.56781082235
2022-05-24,422477,18753.56781082235
2022-05-25,424934,18862.632957827256
2022-05-26,424934,18862.632957827256
2022-05-27,428378,19015.510599782847
2022-05-28,428378,19015.510599782847
2022-05-29,428378,19015.510599782847
2022-05-30,428378,19015.510599782847
2022-05-31,428378,19015.510599782847
2022-06-01,432567,19201.45846335775
2022-06-02,432567,19201.45846335775
2022-06-03,436487,19375.465535502324
2022-06-04,436487,19375.465535502324
2022-06-05,436487,19375.465535502324
2022-06-06,440326,19545.877053350036
2022-06-07,440326,19545.877053350036
2022-06-08,440326,19545.877053350036
2022-06-09,440326,19545.877053350036
2022-06-10,444180,19716.954414586053
2022-06-11,444180,19716.954414586053
2022-06-12,444180,19716.954414586053
2022-06-13,446957,19840.224220541535
2022-06-14,446957,19840.224220541535
2022-06-15,448669,19916.219145927123
2022-06-16,448669,19916.219145927123
2022-06-17,451025,20020.800947450753
2022-06-18,451025,20020.800947450753
2022-06-19,451025,20020.800947450753
2022-06-20,451025,20020.800947450753
2022-06-21,451025,20020.800947450753
2022-06-22,455934,20238.709293664455
2022-06-23,455934,20238.709293664455
2022-06-24,458454,20350.570982900255
2022-06-25,458454,20350.570982900255
2022-06-26,458454,20350.570982900255
2022-06-27,461584,20489.51030326059
2022-06-28,461584,20489.51030326059
2022-06-29,463156,20559.2906903553
2022-06-30,463156,20559.2906903553
2022-07-01,465990,20685.090701186356
2022-07-02,465990,20685.090701186356
2022-07-03,465990,20685.090701186356
2022-07-04,465990,20685.090701186356
2022-07-05,465990,20685.090701186356
2022-07-06,470558,20887.86220770585
2022-07-07,470558,20887.86220770585
2022-07-08,473246,21007.1813428907
2022-07-09,473246,21007.1813428907
2022-07-10,473246,21007.1813428907
2022-07-11,476158,21136.443739340957
2022-07-12,476158,21136.443739340957
2022-07-13,477430,21192.907258669504
2022-07-14,477430,21192.907258669504
2022-07-15,477430,21192.907258669504
2022-07-16,477430,21192.907258669504
2022-07-17,479533,21286.25850171033
2022-07-18,482145,21402.20403039442
2022-07-19,482145,21402.20403039442
2022-07-20,483599,21466.746449501105
2022-07-21,483599,21466.746449501105
2022-07-22,485562,21553.883154251056
2022-07-23,485562,21553.883154251056
2022-07-24,485562,21553.883154251056
2022-07-25,487863,21656.023530017552
2022-07-26,487863,21656.023530017552
2022-07-27,489053,21708.84710549001
2022-07-28,489053,21708.84710549001
2022-07-29,489053,21708.84710549001
2022-07-30,489053,21708.84710549001
2022-07-31,489053,21708.84710549001
2022-08-01,492734,21872.245072980873
