Dates,JH_S,CDC_S,JH_CASE_S,JH,CDC,CDC_DEATHS,JH_DEATHS
2925,137,11411.38,10313,4.013385018,4.057338168,1.491361694,2.136720567
2926,485,5384.69,41194,4.614833965,3.731160706,3.279666944,2.685741739
2927,1846,7370.13,334125,5.523908972,3.867475148,0,3.266231697
2928,81,17378.27,3268,3.514282048,4.24000654,2.450249108,1.908485019
2929,91,9046.91,5192,3.715334684,3.95650027,0,1.959041392
2930,35,6141.56,101465,5.00631626,3.788278699,3.02201574,1.544068044
2931,196,9325.75,9110,3.959518377,3.969683769,3.243038049,2.292256071
2932,19,8353.46,963,2.983626287,3.921866397,2.017033339,1.278753601
2933,152,8037.18,11540,4.062205809,3.905103695,2.800717078,2.181843588
2934,312,7922.59,15879,4.200823149,3.898867181,0,2.494154594
2935,300,12272.57,12787,4.106768665,4.088935518,2.243038049,2.477121255
2936,428,13844.23,23239,4.366217436,4.141268806,2.656098202,2.631443769
2937,216,8185.26,22514,4.352452662,3.913032479,1.857332496,2.334453751
2938,112,5580.39,11642,4.066027595,3.746664552,2.907948522,2.049218023
2939,50,14669.68,3328,3.522183318,4.16642064,1.380211242,1.698970004
2940,157,8020.11,11037,4.042851043,3.904180325,2.534026106,2.195899652
2941,1081,5745.28,111910,5.048868896,3.759311199,1.653212514,3.033825694
2942,230,6831.68,11597,4.064345657,3.834527516,1.556302501,2.361727836
2943,25,9595.05,1354,3.131618664,3.982047242,2.374748346,1.397940009
2944,751,8099.43,41356,4.616538527,3.908454456,2.931457871,2.875639937
2945,93,8330.39,4264,3.629817196,3.920665334,0,1.968482949
2946,137,7232.91,8775,3.943247125,3.859313061,1.380211242,2.136720567
2947,941,11078.15,170638,5.232075752,4.044467241,0,2.973589623
2948,167,6825.7,12865,4.109409791,3.834147196,2.068185862,2.222716471
2949,36,6416.56,2226,3.34752516,3.80730226,0,1.556302501
2950,285,12788.28,19687,4.294179541,4.106812137,1.698970004,2.45484486
2951,308,4627.55,9832,3.99264187,3.66535112,2.283301229,2.488550717
2952,43,7240.57,1648,3.216957207,3.859772757,1.591064607,1.633468456
2953,103,4178.52,4499,3.653115993,3.621022485,1.832508913,2.012837225
2954,57,5911.76,4522,3.655330558,3.771716795,1.176091259,1.755874856
2955,70,5498.83,4539,3.656960183,3.740270293,2.607455023,1.84509804
2956,276,5835.5,58205,4.764960294,3.766078073,1.851258349,2.440909082
2957,0,6336.42,0,0,3.801843956,2.161368002,0
2958,0,5878.26,0,0,3.769248791,3.077367905,0
2959,0,4240.89,0,0,3.627457008,1.84509804,0
2960,0,5076.28,0,0,3.705545569,1.230448921,0
2961,179,5804.83,22956,4.360896216,3.763789506,2.257678575,2.252853031
2962,0,6516.31,0,0,3.814001737,1.681241237,0
2963,453,5141.69,120040,5.079325987,3.711105889,1.819543936,2.656098202
2964,0,5797.7,0,0,3.763255739,2.152288344,0
2965,0,7086.65,0,0,3.850440984,1.806179974,0
2966,0,6152.29,0,0,3.789036799,2.469822016,0
2967,0,4839.06,0,0,3.684761007,1.982271233,0
2968,0,6653.99,0,0,3.823082144,1.361727836,0
2969,0,8159.93,0,0,3.911686433,2.984977126,0
2970,0,5482.31,0,0,3.738963589,1,0
2971,0,4881.57,0,0,3.688559521,1.69019608,0
2972,0,4022.29,0,0,3.604473379,1.770852012,0
2973,0,4671.21,0,0,3.669429392,2.692846919,0
2974,0,4991.28,0,0,3.698211934,1.146128036,0
2975,0,6151.18,0,0,3.788958436,1.146128036,0
2976,1830,6285.06,410508,5.613321625,3.798309428,1.204119983,3.26245109
2977,53,6933.33,5149,3.711722892,3.840941871,1.919078092,1.72427587
2978,0,4044.04,0,0,3.606815443,2.149219113,0
2979,0,6886.41,0,0,3.837992876,2.783188691,0
2980,100,4789,11943,4.077113432,3.680244837,2.133538908,2
2981,708,5500.54,72559,4.860691289,3.740405327,1,2.850033258
2982,29,2979.4,15979,4.203549597,3.474128813,1.431363764,1.462397998
2983,115,7230.25,25075,4.399240942,3.859153314,1.278753601,2.06069784
2984,124,6659.55,14966,4.175105741,3.823444884,1.602059991,2.093421685
2985,0,4914.34,0,0,3.6914652,1.301029996,0
2986,9,6041.22,4843,3.685114469,3.781124651,0,0.954242509
2987,881,3052.53,226280,5.35464617,3.484659941,1.86923172,2.944975908
2988,38,7011.2,12224,4.087213341,3.845792356,1.838849091,1.579783597
2989,0,5539.92,0,0,3.743503493,1.079181246,0
2990,0,2987.82,0,0,3.47535443,1.643452676,0
2991,0,5273.59,0,0,3.722106362,0,0
2992,503,9026.21,89619,4.952400094,3.955505433,2.645422269,2.701567985
2993,33,8928.33,6940,3.84135947,3.950770234,1.505149978,1.51851394
2994,94,11455.42,12193,4.086110574,4.059011017,1.322219295,1.973127854
2995,41,10274.4,6524,3.814513952,4.01175647,1.69019608,1.612783857
2996,230,7251.93,39572,4.597388,3.860453603,2.117271296,2.361727836
2997,4,8580.19,1461,3.164650216,3.933496905,1.176091259,0.602059991
2998,86,8383.73,11672,4.067145279,3.923437283,2.989004616,1.934498451
2999,8,5818.03,1292,3.111262514,3.764775956,0,0.903089987
3000,28,5539.75,4351,3.638589083,3.743490166,1.431363764,1.447158031
3001,17,11163.53,5124,3.709609121,4.047801544,1.716003344,1.230448921
3002,49,6723.79,7152,3.854427506,3.827614141,2.086359831,1.69019608
3003,0,10684.64,0,0,4.028759894,1.763427994,0
3004,98,12192.12,17030,4.231214648,4.086079229,2.133538908,1.991226076
3005,40,7598.57,4445,3.647871765,3.880731869,1.255272505,1.602059991
3006,80,7202.34,14223,4.15299121,3.857473619,3.053078443,1.903089987
3007,53,12383.85,8915,3.950121348,4.092855683,2.522444234,1.72427587
3008,68,11425.02,11724,4.06907581,4.057856969,1.838849091,1.832508913
3009,130,8048.7,24813,4.394679276,3.90572574,1.949390007,2.113943352
3010,119,9024.27,9119,3.959947216,3.955412081,1.698970004,2.075546961
3011,208,7875.96,25415,4.405090114,3.896303502,2.64246452,2.318063335
3012,232,12642.25,45583,4.658802904,4.101824374,0,2.365487985
3013,111,10284.7,4561,3.659060072,4.012191628,2.521138084,2.045322979
3014,64,12052.19,3582,3.554125582,4.08106597,1.342422681,1.806179974
3015,111,13464.59,9634,3.983806642,4.129193134,2.008600172,2.045322979
3016,62,11604.69,5018,3.700530657,4.064633543,1.954242509,1.792391689
3017,369,9315.13,66715,4.82422349,3.96918892,1.748188027,2.567026366
3018,239,10374.83,24503,4.38921926,4.015980989,1.544068044,2.378397901
3019,21,13319.01,1082,3.034227261,4.124471945,1.591064607,1.322219295
3020,285,10179.4,22201,4.346372537,4.00772218,1.397940009,2.45484486
3021,25,10621.6,2404,3.380934463,4.026189942,2.181843588,1.397940009
3022,118,7823.96,9990,3.999565488,3.893426621,1.414973348,2.071882007
3023,111,15352.21,6189,3.791620483,4.186170902,2.910624405,2.045322979
3024,54,6296.11,4091,3.611829479,3.799072307,1.397940009,1.73239376
3025,150,10426.23,6192,3.791830948,4.018127301,2.716837723,2.176091259
3026,62,7848.16,4981,3.697316542,3.894767848,1.322219295,1.792391689
3027,48,7361.19,2331,3.367542274,3.866948027,1.939519253,1.681241237
3028,237,6970.45,17713,4.248292123,3.843260816,2.033423755,2.374748346
3029,95,7784.64,9041,3.956216469,3.891238533,2.235528447,1.977723605
3030,177,7307.36,9791,3.990827051,3.863760504,2.850033258,2.247973266
3031,31,8763.54,1715,3.234264124,3.942679573,2.1430148,1.491361694
3032,50,12642.97,3431,3.535420718,4.101849107,1.462397998,1.698970004
3033,86,11601.3,12470,4.095866453,4.064506657,0,1.934498451
3034,565,8237.38,64364,4.808643026,3.915789101,3.445292769,2.752048448
3035,875,11827.86,100129,5.000559879,4.072906175,1.934498451,2.942008053
3036,56,10101.05,3513,3.54567815,4.004366521,1.681241237,1.748188027
3037,112,11015.29,6338,3.801952235,4.041995935,2.285557309,2.049218023
3038,31,8743.93,1912,3.281487888,3.941706672,2.831229694,1.491361694
3039,25,8334.24,1451,3.161667412,3.920866003,2.549003262,1.397940009
3040,179,10882.68,14440,4.159567193,4.036735859,0,2.252853031
3041,30,5900.69,1841,3.265053789,3.770902799,1.662757832,1.477121255
3042,301,10463.39,14774,4.169498095,4.019672413,2.071882007,2.478566496
3043,71,9950.2,4888,3.689131197,3.99783181,2.133538908,1.851258349
3044,108,6373.54,7516,3.875986771,3.804380716,1.255272505,2.033423755
3045,57,8351.5,1660,3.220108088,3.921764485,2.80140371,1.755874856
3046,43,15813.47,2836,3.452706227,4.199027179,1.612783857,1.633468456
3047,1720,6745.78,261545,5.417546422,3.829032173,2.671172843,3.235528447
3048,51,6676.5,2741,3.437909036,3.824548853,1.568201724,1.707570176
3049,21,6714.68,3510,3.545307116,3.82702532,2.045322979,1.322219295
3050,164,8479.63,16629,4.220866133,3.928376903,2.187520721,2.214843848
3051,55,7989.66,3719,3.570426178,3.902528298,1.681241237,1.740362689
3052,54,6898.95,6902,3.838974955,3.838782997,2.033423755,1.73239376
3053,227,8466.34,14138,4.150387977,3.927695705,2.586587305,2.356025857
3054,57,5410.41,2681,3.428296814,3.733230177,1.919078092,1.755874856
3055,287,6353.42,26744,4.427226364,3.803007566,1.698970004,2.457881897
3056,51,5113.02,7248,3.860218185,3.708677492,1.995635195,1.707570176
3057,86,8541.29,3293,3.517591731,3.931523468,1.556302501,1.934498451
3058,60,7891.66,5280,3.722633923,3.897168366,2.315970345,1.77815125
3059,115,11252.74,9649,3.984482306,4.051258284,1.491361694,2.06069784
3060,64,7602.57,5779,3.761852694,3.880960428,2.411619706,1.806179974
3061,98,7318.92,5656,3.752509401,3.864447,3.114610984,1.991226076
3062,65,7891.02,5087,3.706461738,3.897133144,2.247973266,1.812913357
3063,45,5927.08,3908,3.591954555,3.772840789,1.51851394,1.653212514
3064,195,7158.42,9666,3.985246791,3.854817176,2.696356389,2.290034611
3065,375,7124.56,38739,4.588148406,3.852758048,2.685741739,2.574031268
3066,348,8161.31,29106,4.463982525,3.911759874,1.633468456,2.541579244
3067,184,8651.71,15289,4.184379081,3.937101954,1.662757832,2.264817823
3068,1083,6481.47,91424,4.961060219,3.811673515,2.164352856,3.034628457
3069,331,8189.95,16061,4.205772582,3.91328125,1.462397998,2.519827994
3070,6,7814.74,496,2.695481676,3.892914533,1.633468456,0.77815125
3071,125,8011.67,7844,3.894537585,3.903723052,1.255272505,2.096910013
3072,129,6928.03,9221,3.964778022,3.84060976,2.045322979,2.11058971
3073,155,6898.28,21280,4.327971624,3.838740818,1.698970004,2.190331698
3074,57,7231.43,6909,3.839415193,3.859224187,1.255272505,1.755874856
3075,52,7587.99,4733,3.675136504,3.88012675,1.278753601,1.716003344
3076,15,8280.19,1476,3.169086357,3.918040302,2.559906625,1.176091259
3077,42,5324.52,2338,3.368844507,3.726280463,1.301029996,1.62324929
3078,131,8739.46,8477,3.928242183,3.941484599,2.665580991,2.117271296
3079,34,5610.53,2736,3.437116093,3.749003889,0,1.531478917
3080,446,8801.91,97880,4.990693961,3.944576924,2.08278537,2.649334859
3081,102,8335.37,8936,3.95114316,3.920924883,1.491361694,2.008600172
3082,45,6704.09,3377,3.528531061,3.826339836,2,1.653212514
3083,327,8533.31,24408,4.387532195,3.931117523,1.041392685,2.514547753
3084,48,8324.67,3172,3.501333179,3.920367027,2.053078443,1.681241237
3085,80,6106.3,11883,4.074926097,3.785778137,1.278753601,1.903089987
3086,31,12796.35,4909,3.690993032,4.10708611,1.361727836,1.491361694
3087,126,8531.68,4575,3.660391098,3.931034558,1.491361694,2.100370545
3088,28,7048.15,2065,3.314920056,3.848075138,1.079181246,1.447158031
3089,148,5918.79,7908,3.898066661,3.772232931,0,2.170261715
3090,55,8164.06,2530,3.403120521,3.911906188,0,1.740362689
3091,189,6251.69,25147,4.400486182,3.795997435,0,2.276461804
3092,40,7244.92,3258,3.51295108,3.860033594,0,1.602059991
3093,45,5502.98,5973,3.776192515,3.740597934,0,1.653212514
3094,459,5634.55,49863,4.697778404,3.750859237,0,2.661812686
3095,548,7477.81,54074,4.732988497,3.873774426,0,2.738780558
3096,78,7859.05,2909,3.463743721,3.895370052,0,1.892094603
3097,47,7093.03,2717,3.434089638,3.850831797,0,1.672097858
3098,22,8401.47,1618,3.208978517,3.924355281,0,1.342422681
3099,103,7796.2,5684,3.754654069,3.891882972,0,2.012837225
3100,109,8810.94,9192,3.963410016,3.945022244,0,2.037426498
3101,0,6199.68,0,0,3.792369274,0,0
3102,133,8157.77,7068,3.849296541,3.911571457,0,2.123851641
3103,123,8826.56,4991,3.69818757,3.945791478,0,2.089905111
3104,153,9874.43,10239,4.010257543,3.994512035,0,2.184691431
3105,249,7227.6,19155,4.282282156,3.858994109,0,2.396199347
3106,31,6787.78,2983,3.474653253,3.831727758,0,1.491361694
3107,368,5554.73,26689,4.426332302,3.744662954,0,2.565847819
3108,67,6246.46,6387,3.805296916,3.795633963,0,1.826074803
3109,89,6284.53,6813,3.833338389,3.798272804,0,1.949390007
3110,90,6587.1,11593,4.064195836,3.818694257,0,1.954242509
3111,838,7191.79,128090,5.107515226,3.856836998,0,2.923244019
3112,170,7569.95,10977,4.040483664,3.879093011,0,2.230448921
3113,51,7226.87,5204,3.716337288,3.858950243,0,1.707570176
3114,14,7660.33,1374,3.137986733,3.884247479,0,1.146128036
3115,30,6116.9,2922,3.465680212,3.786531381,0,1.477121255
3116,553,5903.52,61627,4.789771027,3.771111039,0,2.742725131
3117,321,8089.27,28387,4.453119498,3.907909331,0,2.506505032
3118,440,9693.3,28360,4.452706227,3.986471654,0,2.643452676
3119,93,4915.08,5195,3.715585552,3.691530591,0,1.968482949
3120,273,4868.58,19153,4.282236809,3.687402311,0,2.436162647
3121,139,4542.39,9531,3.97913847,3.657284419,0,2.1430148
3122,113,4722.98,7305,3.86362022,3.674216107,0,2.053078443
3123,143,4369.75,7697,3.886321487,3.640456591,0,2.155336037
3124,263,3309.65,14037,4.1472743,3.519782069,0,2.419955748
3125,203,9161.75,12097,4.082677681,3.961978437,0,2.307496038
3126,108,8538.36,4502,3.653405491,3.931374462,0,2.033423755
3127,342,7840.41,35404,4.549052332,3.894338774,0,2.534026106
3128,202,6690.32,42180,4.625106575,3.825446891,0,2.305351369
3129,136,6383.98,7855,3.895146189,3.805091518,0,2.133538908
3130,346,5113.48,24459,4.388438697,3.708716562,0,2.539076099
3131,23,5067.75,1433,3.15624619,3.704815182,0,1.361727836
3132,48,9634.9,2926,3.466274322,3.983847212,0,1.681241237
3133,224,3904.93,14063,4.148077977,3.591613253,0,2.350248018
3134,0,5230.49,0,0,3.718542376,0,0
3135,947,7108.39,115797,5.063697308,3.851771247,0,2.976349979
3136,186,4445.1,11498,4.060622304,3.647881536,0,2.269512944
3137,261,3946.29,18222,4.260596042,3.596188997,0,2.416640507
3138,87,10744.11,7554,3.87817698,4.031170446,0,1.939519253
3139,60,4336.01,4345,3.637989781,3.637090275,0,1.77815125
3140,25,6278,2326,3.36660971,3.797821311,0,1.397940009
3141,102,5543.59,8175,3.912487761,3.743791103,0,2.008600172
3142,237,18260.84,13968,4.145134226,4.261520751,0,2.374748346
3143,173,11780.42,9713,3.987353389,4.071160774,0,2.238046103
3144,136,7011.04,13861,4.141794564,3.845782445,0,2.133538908
3145,45,28650.84,5647,3.751817788,4.457137359,0,1.653212514
3146,86,19714.08,5606,3.748653093,4.294776515,0,1.934498451
3147,539,20083.42,62042,4.792685789,4.302837671,0,2.731588765
3148,196,19178.92,24171,4.383294618,4.282824148,0,2.292256071
3149,209,23870.38,15809,4.198904399,4.377859333,0,2.320146286
3150,1047,20147.35,111985,5.049159854,4.304217931,0,3.019946682
3151,18,22846.74,751,2.875639937,4.358824239,0,1.255272505
3152,424,24199.94,27341,4.436814395,4.383814289,0,2.627365857
3153,87,20003.39,13333,4.124927879,4.301103602,0,1.939519253
3154,34,20008.18,1825,3.261262869,4.301207586,0,1.531478917
3155,227,21744.14,36835,4.566260674,4.337342236,0,2.356025857
3156,7,21117.54,503,2.701567985,4.324643325,0,0.84509804
3157,239,20331.64,31652,4.500401157,4.308172411,0,2.378397901
3158,253,24379.26,20465,4.311011749,4.387020519,0,2.403120521
3159,124,16319.11,13800,4.139879086,4.21269647,0,2.093421685
3160,34,17945.35,4899,3.690107439,4.253951933,0,1.531478917
3161,3512,16175.33,549865,5.740256077,4.20885315,0,3.545554507
3162,414,22700.12,52668,4.721546827,4.356028153,0,2.617000341
3163,93,19186.31,10399,4.016991578,4.282991457,0,1.968482949
3164,61,19663.66,4321,3.635584266,4.293664356,0,1.785329835
3165,298,24238.26,20865,4.319418389,4.38450144,0,2.474216264
3166,30,20678.14,2680,3.428134794,4.315511471,0,1.477121255
3167,183,19010.29,15817,4.199124115,4.278988742,0,2.26245109
3168,138,21068.66,10644,4.027104866,4.323636915,0,2.139879086
3169,0,22330.86,0,0,4.348905449,0,0
3170,79,18422.64,4853,3.686010291,4.265351866,0,1.897627091
3171,44,19888.37,2979,3.474070503,4.298599191,0,1.643452676
3172,1612,24505.12,245455,5.389971883,4.389256834,0,3.207365037
3173,3,17599.66,1994,3.299725154,4.245504278,0,0.477121255
3174,272,20692.47,28814,4.459603552,4.315812334,0,2.434568904
3175,17,24073.45,1798,3.254789687,4.381538334,0,1.230448921
3176,1448,20118.33,205341,5.312475673,4.303591928,0,3.160768562
3177,1686,17656.28,154262,5.188258958,4.246899207,0,3.22685757
3178,167,19436.65,10107,4.004622266,4.288621414,0,2.222716471
3179,525,22591.65,63339,4.801671202,4.353947951,0,2.720159303
3180,6,21058.03,3297,3.518118947,4.32341774,0,0.77815125
3181,11,21130.57,640,2.806179974,4.324911212,0,1.041392685
3182,175,27564,19032,4.279484429,4.440342241,0,2.243038049
3183,375,21407.25,49230,4.692229836,4.330560881,0,2.574031268
3184,102,19493.15,10115,4.004965887,4.289882025,0,2.008600172
3185,863,22316.98,83734,4.922901838,4.348635424,0,2.936010796
3186,77,33869.1,5974,3.776265218,4.529803656,0,1.886490725
3187,347,24151.64,45181,4.654955839,4.382946627,0,2.540329475
3188,103,20832.76,8730,3.941014244,4.318746811,0,2.012837225
3189,52,11433.19,4995,3.698535493,4.058167421,0,1.716003344
3190,112,17219.32,6303,3.799547307,4.236015997,0,2.049218023
3191,443,19937.09,34011,4.531619401,4.299661769,0,2.646403726
3192,15,20969.17,2265,3.355068206,4.321581241,0,1.176091259
3193,54,20719.51,2717,3.434089638,4.31637948,0,1.73239376
3194,20,19902.82,2506,3.398981067,4.298914615,0,1.301029996
3195,236,23478.56,16797,4.225231722,4.370671457,0,2.372912003
3196,23,17183.79,2538,3.404491618,4.235118957,0,1.361727836
3197,61,16939.06,4824,3.683407299,4.228889306,0,1.785329835
3198,184,19879.77,12903,4.110690697,4.298411355,0,2.264817823
3199,75,20400.37,7326,3.864866914,4.309638044,0,1.875061263
3200,152,25146.63,8411,3.924847633,4.400479792,0,2.181843588
3201,52,20388.3,5726,3.757851344,4.309381015,0,1.716003344
3202,290,20318.77,26120,4.416973173,4.307897414,0,2.462397998
3203,159,25617.53,8807,3.944827996,4.408537253,0,2.201397124
3204,152,17919.37,18459,4.26620817,4.253322737,0,2.181843588
3205,881,16261.77,59239,4.772607719,4.211167814,0,2.944975908
3206,96,21503.44,6972,3.843357378,4.332507941,0,1.982271233
3207,97,21538.63,7288,3.862608364,4.333218076,0,1.986771734
3208,205,20742.28,12944,4.112068504,4.316856493,0,2.311753861
3209,208,14997.74,20364,4.308863088,4.17602582,0,2.318063335
3210,171,19952.26,11225,4.05018635,4.299992096,0,2.23299611
3211,111,24645.26,8945,3.951580345,4.391733404,0,2.045322979
3212,88,21713.69,7475,3.873611197,4.336733633,0,1.944482672
3213,291,15936.23,23430,4.369772289,4.202385589,0,2.463892989
3214,167,18135.14,10268,4.01148586,4.258520913,0,2.222716471
3215,135,16703.99,10010,4.000434077,4.222820221,0,2.130333768
3216,218,20258.39,31434,4.497399649,4.306604928,0,2.338456494
3217,50,18637.09,5911,3.771660959,4.270378102,0,1.698970004
3218,79,22086.99,5229,3.718418642,4.344136535,0,1.897627091
3219,115,14665.89,9376,3.972017599,4.166308423,0,2.06069784
3220,199,23189.77,13888,4.142639708,4.365296441,0,2.298853076
3221,0,20285.41,0,0,4.30718379,0,0
3222,25,23596.51,2361,3.373095987,4.372847774,0,1.397940009
3223,39,7321.53,2504,3.398634325,3.864601846,0,1.591064607
3224,36,0,2571,3.410102077,0,0,1.556302501
3225,145,0,11090,4.044931546,0,0,2.161368002
3226,221,0,20885,4.31983448,0,0,2.344392274
3227,424,0,30655,4.48650132,0,0,2.627365857
3228,100,0,12101,4.082821261,0,0,2
3229,34,0,3046,3.483729899,0,0,1.531478917
3230,52,0,4510,3.654176542,0,0,1.716003344
